12434,1:9,2:3,3:4,4:7,5:8,6:6,7:10,8:1,9:2,10:5
28807,1:10,2:1,3:7,4:3,5:4,6:5,7:8,8:2,9:9,10:6
52786,1:2,2:4,3:1,4:5,5:3,6:6,7:8,8:7,9:9,10:10
47551,1:9,2:1,3:2,4:5,5:4,6:6,7:10,8:8,9:7,10:3
39377,1:4,2:9,3:2,4:1,5:3,6:5,7:7,8:8,9:10,10:6
76289,1:2,2:10,3:3,4:8,5:9,6:1,7:7,8:6,9:5,10:4
86617,1:6,2:10,3:5,4:2,5:4,6:3,7:7,8:8,9:1,10:9
30270,1:9,2:7,3:4,4:8,5:2,6:1,7:3,8:10,9:5,10:6
24996,1:7,2:3,3:10,4:2,5:5,6:8,7:4,8:6,9:1,10:9
71193,1:3,2:6,3:9,4:1,5:7,6:10,7:4,8:8,9:2,10:5
16477,1:8,2:2,3:1,4:9,5:6,6:4,7:10,8:3,9:7,10:5
66391,1:4,2:2,3:5,4:1,5:10,6:3,7:9,8:8,9:7,10:6
53123,1:2,2:1,3:5,4:8,5:9,6:6,7:7,8:3,9:10,10:4
67197,1:9,2:2,3:6,4:5,5:10,6:4,7:1,8:3,9:8,10:7
93649,1:9,2:3,3:6,4:8,5:1,6:5,7:4,8:10,9:2,10:7
55152,1:8,2:6,3:4,4:9,5:7,6:3,7:10,8:5,9:2,10:1
62331,1:6,2:9,3:2,4:8,5:5,6:4,7:1,8:10,9:3,10:7
60988,1:9,2:4,3:7,4:6,5:5,6:2,7:10,8:3,9:1,10:8
44466,1:4,2:5,3:9,4:10,5:3,6:8,7:6,8:1,9:2,10:7
58143,1:7,2:5,3:8,4:3,5:9,6:4,7:10,8:6,9:1,10:2
50017,1:4,2:3,3:9,4:1,5:8,6:6,7:10,8:7,9:2,10:5
19507,1:5,2:10,3:7,4:9,5:8,6:3,7:6,8:1,9:4,10:2
42512,1:7,2:1,3:8,4:6,5:3,6:2,7:5,8:4,9:9,10:10
64959,1:2,2:5,3:6,4:9,5:7,6:4,7:10,8:1,9:3,10:8
65201,1:5,2:7,3:6,4:3,5:4,6:2,7:10,8:1,9:9,10:8
30782,1:2,2:3,3:10,4:8,5:5,6:1,7:7,8:4,9:9,10:6
91007,1:1,2:10,3:5,4:9,5:4,6:8,7:3,8:2,9:6,10:7
80439,1:3,2:9,3:4,4:5,5:10,6:6,7:2,8:8,9:7,10:1
97005,1:4,2:10,3:2,4:5,5:7,6:6,7:9,8:3,9:1,10:8
63645,1:7,2:6,3:10,4:1,5:8,6:5,7:4,8:2,9:3,10:9
7053,1:10,2:6,3:4,4:3,5:2,6:1,7:5,8:8,9:7,10:9
24071,1:8,2:4,3:2,4:9,5:3,6:6,7:7,8:10,9:5,10:1
57635,1:2,2:10,3:1,4:4,5:6,6:3,7:5,8:7,9:9,10:8
84832,1:7,2:2,3:6,4:9,5:4,6:3,7:5,8:8,9:10,10:1
22333,1:1,2:2,3:8,4:3,5:9,6:7,7:6,8:4,9:5,10:10
65188,1:7,2:4,3:1,4:5,5:10,6:2,7:6,8:8,9:9,10:3
21713,1:6,2:4,3:2,4:9,5:1,6:8,7:7,8:3,9:10,10:5
34810,1:6,2:2,3:4,4:8,5:3,6:5,7:7,8:1,9:10,10:9
79147,1:8,2:5,3:3,4:9,5:6,6:10,7:2,8:7,9:4,10:1
19386,1:4,2:8,3:3,4:2,5:9,6:5,7:7,8:10,9:6,10:1
55940,1:2,2:6,3:8,4:9,5:7,6:5,7:3,8:4,9:10,10:1
15167,1:8,2:2,3:4,4:5,5:3,6:1,7:10,8:9,9:7,10:6
54207,1:5,2:3,3:7,4:9,5:1,6:4,7:10,8:6,9:8,10:2
99576,1:2,2:10,3:1,4:8,5:4,6:6,7:3,8:7,9:9,10:5
65231,1:1,2:2,3:10,4:5,5:6,6:4,7:9,8:8,9:7,10:3
14554,1:2,2:9,3:6,4:10,5:3,6:4,7:1,8:8,9:5,10:7
9971,1:3,2:10,3:2,4:5,5:4,6:7,7:6,8:1,9:8,10:9
35318,1:10,2:9,3:1,4:3,5:2,6:4,7:8,8:5,9:6,10:7
52396,1:7,2:1,3:2,4:9,5:6,6:4,7:5,8:10,9:8,10:3
35404,1:6,2:3,3:2,4:9,5:5,6:7,7:1,8:10,9:4,10:8
44417,1:1,2:10,3:3,4:2,5:5,6:8,7:7,8:6,9:4,10:9
66832,1:4,2:5,3:7,4:6,5:3,6:10,7:1,8:2,9:8,10:9
82104,1:1,2:7,3:10,4:8,5:9,6:6,7:2,8:5,9:3,10:4
64254,1:4,2:9,3:3,4:8,5:10,6:5,7:6,8:1,9:7,10:2
61940,1:3,2:6,3:4,4:5,5:2,6:1,7:9,8:10,9:7,10:8
60188,1:5,2:4,3:9,4:10,5:3,6:7,7:8,8:6,9:1,10:2
9293,1:10,2:1,3:6,4:8,5:2,6:5,7:3,8:4,9:7,10:9
942,1:1,2:6,3:3,4:2,5:7,6:9,7:4,8:5,9:8,10:10
58773,1:1,2:6,3:4,4:7,5:2,6:10,7:5,8:3,9:8,10:9
21241,1:9,2:5,3:3,4:2,5:4,6:7,7:1,8:6,9:8,10:10
47778,1:7,2:6,3:2,4:3,5:8,6:10,7:9,8:1,9:5,10:4
8705,1:5,2:6,3:3,4:1,5:10,6:9,7:2,8:7,9:8,10:4
48777,1:5,2:1,3:10,4:8,5:7,6:2,7:3,8:9,9:4,10:6
31581,1:8,2:1,3:3,4:4,5:6,6:7,7:10,8:5,9:2,10:9
97398,1:2,2:9,3:10,4:4,5:1,6:7,7:3,8:8,9:5,10:6
88570,1:2,2:9,3:5,4:3,5:8,6:1,7:7,8:6,9:10,10:4
50813,1:9,2:3,3:4,4:8,5:1,6:10,7:2,8:7,9:5,10:6
3598,1:9,2:5,3:6,4:2,5:7,6:3,7:4,8:1,9:10,10:8
31406,1:1,2:6,3:5,4:8,5:2,6:7,7:4,8:10,9:3,10:9
79978,1:2,2:6,3:1,4:10,5:8,6:9,7:3,8:4,9:7,10:5
28753,1:1,2:8,3:6,4:9,5:3,6:7,7:4,8:5,9:2,10:10
40431,1:5,2:1,3:2,4:10,5:6,6:8,7:7,8:3,9:9,10:4
17457,1:7,2:8,3:4,4:10,5:9,6:2,7:3,8:6,9:1,10:5
82582,1:3,2:9,3:7,4:4,5:1,6:2,7:8,8:10,9:5,10:6
37860,1:8,2:4,3:2,4:3,5:7,6:10,7:9,8:6,9:5,10:1
14493,1:5,2:1,3:10,4:8,5:9,6:2,7:6,8:7,9:3,10:4
88077,1:1,2:10,3:3,4:5,5:6,6:7,7:9,8:8,9:4,10:2
80025,1:1,2:6,3:9,4:3,5:7,6:8,7:4,8:2,9:10,10:5
66166,1:5,2:9,3:3,4:2,5:1,6:6,7:10,8:4,9:7,10:8
79143,1:1,2:8,3:6,4:4,5:9,6:5,7:10,8:7,9:3,10:2
14227,1:6,2:8,3:7,4:2,5:5,6:3,7:9,8:1,9:4,10:10
94774,1:1,2:8,3:4,4:5,5:7,6:6,7:10,8:9,9:3,10:2
75969,1:5,2:4,3:1,4:6,5:10,6:8,7:9,8:2,9:7,10:3
7575,1:9,2:8,3:5,4:3,5:6,6:4,7:10,8:7,9:1,10:2
44469,1:8,2:5,3:10,4:2,5:1,6:3,7:9,8:4,9:7,10:6
86981,1:2,2:1,3:4,4:8,5:7,6:6,7:9,8:3,9:5,10:10
96916,1:5,2:9,3:6,4:3,5:2,6:7,7:10,8:1,9:4,10:8
94276,1:4,2:1,3:10,4:6,5:7,6:9,7:8,8:3,9:2,10:5
107,1:1,2:9,3:5,4:6,5:3,6:8,7:2,8:4,9:7,10:10
38527,1:8,2:3,3:2,4:4,5:6,6:7,7:1,8:5,9:10,10:9
8119,1:4,2:10,3:3,4:8,5:5,6:9,7:1,8:6,9:7,10:2
59829,1:4,2:10,3:6,4:9,5:5,6:8,7:2,8:7,9:1,10:3
49245,1:5,2:1,3:8,4:6,5:3,6:9,7:10,8:7,9:4,10:2
2242,1:8,2:6,3:1,4:2,5:7,6:4,7:10,8:9,9:3,10:5
3910,1:10,2:4,3:7,4:3,5:6,6:9,7:2,8:5,9:8,10:1
79295,1:2,2:9,3:7,4:6,5:4,6:8,7:10,8:3,9:5,10:1
60438,1:7,2:3,3:10,4:5,5:1,6:9,7:2,8:6,9:4,10:8
43359,1:3,2:4,3:2,4:6,5:9,6:10,7:8,8:5,9:7,10:1
29658,1:7,2:9,3:4,4:3,5:10,6:2,7:8,8:5,9:6,10:1
46467,1:7,2:1,3:4,4:9,5:10,6:2,7:8,8:6,9:3,10:5
63406,1:9,2:10,3:5,4:6,5:4,6:1,7:3,8:2,9:7,10:8
84115,1:5,2:7,3:1,4:8,5:10,6:3,7:4,8:9,9:6,10:2
83423,1:7,2:9,3:10,4:3,5:6,6:5,7:8,8:4,9:2,10:1
69974,1:3,2:2,3:5,4:1,5:9,6:4,7:8,8:7,9:6,10:10
39814,1:7,2:10,3:8,4:5,5:6,6:2,7:3,8:4,9:1,10:9
1533,1:4,2:6,3:1,4:2,5:8,6:3,7:10,8:7,9:9,10:5
60660,1:2,2:4,3:1,4:7,5:10,6:6,7:9,8:8,9:3,10:5
37838,1:8,2:1,3:10,4:2,5:7,6:9,7:4,8:6,9:3,10:5
32616,1:8,2:5,3:4,4:7,5:9,6:1,7:3,8:2,9:10,10:6
79076,1:7,2:6,3:9,4:4,5:2,6:10,7:5,8:8,9:3,10:1
63730,1:8,2:10,3:9,4:3,5:2,6:4,7:6,8:7,9:1,10:5
44985,1:7,2:4,3:8,4:2,5:9,6:3,7:5,8:1,9:6,10:10
86130,1:1,2:2,3:5,4:4,5:8,6:10,7:3,8:7,9:9,10:6
65547,1:6,2:5,3:7,4:1,5:9,6:8,7:4,8:10,9:3,10:2
96366,1:4,2:7,3:3,4:6,5:5,6:8,7:1,8:2,9:10,10:9
3696,1:1,2:5,3:4,4:6,5:2,6:8,7:7,8:10,9:3,10:9
68855,1:1,2:2,3:9,4:4,5:3,6:7,7:10,8:6,9:8,10:5
583,1:9,2:4,3:7,4:3,5:6,6:1,7:8,8:2,9:10,10:5
81323,1:6,2:7,3:9,4:8,5:1,6:3,7:5,8:4,9:10,10:2
1585,1:9,2:6,3:10,4:1,5:5,6:7,7:4,8:2,9:3,10:8
80199,1:3,2:1,3:7,4:10,5:2,6:8,7:9,8:5,9:6,10:4
2062,1:10,2:8,3:7,4:4,5:9,6:2,7:5,8:1,9:3,10:6
22173,1:8,2:1,3:7,4:3,5:2,6:10,7:9,8:5,9:4,10:6
85444,1:4,2:6,3:7,4:8,5:10,6:2,7:1,8:5,9:9,10:3
45752,1:8,2:5,3:6,4:7,5:9,6:10,7:4,8:1,9:3,10:2
28528,1:1,2:9,3:10,4:7,5:3,6:4,7:2,8:5,9:8,10:6
72111,1:4,2:10,3:8,4:7,5:3,6:6,7:2,8:9,9:5,10:1
5880,1:9,2:3,3:7,4:1,5:2,6:5,7:6,8:10,9:4,10:8
91309,1:8,2:9,3:7,4:4,5:3,6:5,7:10,8:2,9:6,10:1
28616,1:6,2:8,3:2,4:7,5:10,6:5,7:9,8:3,9:1,10:4
80224,1:5,2:4,3:1,4:8,5:10,6:2,7:6,8:9,9:3,10:7
77965,1:8,2:9,3:10,4:5,5:2,6:1,7:3,8:7,9:6,10:4
73624,1:10,2:4,3:5,4:2,5:9,6:7,7:3,8:6,9:1,10:8
19626,1:3,2:7,3:2,4:8,5:1,6:4,7:10,8:5,9:9,10:6
47922,1:2,2:4,3:6,4:9,5:3,6:7,7:1,8:5,9:10,10:8
7843,1:4,2:6,3:5,4:3,5:2,6:8,7:9,8:1,9:7,10:10
35162,1:4,2:7,3:2,4:8,5:10,6:5,7:6,8:9,9:1,10:3
83467,1:3,2:10,3:7,4:8,5:5,6:9,7:4,8:2,9:6,10:1
8740,1:8,2:1,3:10,4:9,5:7,6:6,7:5,8:2,9:3,10:4
41233,1:7,2:9,3:3,4:8,5:2,6:10,7:6,8:1,9:5,10:4
34386,1:7,2:8,3:2,4:10,5:1,6:5,7:3,8:9,9:6,10:4
91773,1:3,2:4,3:6,4:5,5:1,6:2,7:7,8:8,9:10,10:9
87014,1:10,2:3,3:9,4:5,5:2,6:4,7:7,8:6,9:1,10:8
38141,1:5,2:3,3:9,4:6,5:1,6:2,7:8,8:10,9:4,10:7
23058,1:9,2:4,3:8,4:1,5:7,6:10,7:5,8:6,9:2,10:3
62322,1:10,2:2,3:5,4:4,5:6,6:3,7:7,8:1,9:9,10:8
16181,1:8,2:3,3:9,4:7,5:2,6:5,7:4,8:10,9:6,10:1
10044,1:7,2:3,3:8,4:10,5:5,6:9,7:2,8:4,9:1,10:6
95293,1:6,2:7,3:10,4:5,5:9,6:1,7:4,8:2,9:8,10:3
14680,1:4,2:8,3:10,4:3,5:2,6:1,7:6,8:9,9:5,10:7
37412,1:4,2:9,3:6,4:1,5:5,6:7,7:8,8:2,9:10,10:3
96920,1:9,2:3,3:4,4:8,5:2,6:7,7:1,8:5,9:10,10:6
67305,1:10,2:1,3:2,4:3,5:4,6:6,7:5,8:7,9:8,10:9
18496,1:5,2:2,3:9,4:8,5:6,6:1,7:3,8:4,9:7,10:10
29208,1:1,2:9,3:7,4:2,5:10,6:6,7:4,8:8,9:3,10:5
84636,1:5,2:1,3:9,4:2,5:8,6:7,7:4,8:10,9:3,10:6
67323,1:5,2:8,3:1,4:7,5:3,6:6,7:4,8:2,9:9,10:10
69944,1:5,2:9,3:8,4:1,5:4,6:10,7:7,8:6,9:3,10:2
35788,1:5,2:1,3:8,4:3,5:6,6:7,7:2,8:4,9:10,10:9
69619,1:7,2:8,3:1,4:2,5:5,6:10,7:3,8:9,9:6,10:4
10173,1:9,2:1,3:6,4:5,5:8,6:10,7:2,8:3,9:7,10:4
31674,1:10,2:3,3:5,4:1,5:8,6:2,7:7,8:4,9:6,10:9
63956,1:1,2:8,3:3,4:4,5:5,6:6,7:7,8:2,9:10,10:9
12102,1:1,2:6,3:8,4:7,5:10,6:9,7:3,8:4,9:2,10:5
69989,1:8,2:3,3:9,4:6,5:7,6:1,7:10,8:4,9:5,10:2
91862,1:2,2:4,3:7,4:6,5:5,6:3,7:1,8:10,9:9,10:8
79076,1:2,2:8,3:1,4:4,5:3,6:7,7:5,8:6,9:10,10:9
48917,1:9,2:6,3:2,4:1,5:5,6:8,7:4,8:10,9:3,10:7
62525,1:2,2:7,3:8,4:3,5:9,6:5,7:6,8:4,9:10,10:1
82134,1:1,2:2,3:10,4:4,5:8,6:3,7:7,8:6,9:9,10:5
1731,1:10,2:8,3:4,4:6,5:5,6:1,7:3,8:2,9:7,10:9
44984,1:7,2:5,3:6,4:9,5:1,6:10,7:3,8:8,9:2,10:4
82800,1:8,2:10,3:1,4:2,5:4,6:6,7:3,8:5,9:7,10:9
95472,1:4,2:1,3:8,4:2,5:6,6:7,7:10,8:3,9:9,10:5
74878,1:6,2:1,3:8,4:5,5:2,6:4,7:3,8:9,9:10,10:7
17400,1:10,2:7,3:4,4:1,5:8,6:6,7:3,8:2,9:9,10:5
42792,1:2,2:4,3:1,4:3,5:5,6:6,7:7,8:9,9:10,10:8
59779,1:7,2:3,3:6,4:5,5:2,6:10,7:4,8:8,9:1,10:9
49774,1:10,2:6,3:2,4:5,5:9,6:3,7:7,8:1,9:8,10:4
54829,1:8,2:7,3:10,4:4,5:6,6:2,7:1,8:3,9:5,10:9
16735,1:9,2:8,3:7,4:6,5:2,6:3,7:5,8:10,9:4,10:1
66924,1:1,2:9,3:10,4:3,5:4,6:8,7:5,8:6,9:7,10:2
53571,1:6,2:10,3:5,4:9,5:4,6:2,7:3,8:1,9:8,10:7
78777,1:1,2:3,3:8,4:4,5:5,6:7,7:6,8:9,9:2,10:10
83868,1:2,2:1,3:6,4:8,5:7,6:10,7:3,8:5,9:4,10:9
39096,1:8,2:10,3:9,4:2,5:7,6:6,7:4,8:3,9:5,10:1
21846,1:1,2:3,3:7,4:5,5:6,6:2,7:8,8:4,9:9,10:10
88182,1:1,2:10,3:9,4:8,5:2,6:7,7:3,8:5,9:6,10:4
24665,1:10,2:4,3:2,4:8,5:5,6:6,7:9,8:1,9:7,10:3
16867,1:8,2:2,3:3,4:5,5:6,6:10,7:7,8:1,9:9,10:4
18628,1:2,2:5,3:10,4:6,5:9,6:7,7:8,8:4,9:1,10:3
31243,1:7,2:9,3:5,4:6,5:8,6:1,7:3,8:2,9:10,10:4
82257,1:10,2:9,3:6,4:4,5:1,6:7,7:5,8:8,9:2,10:3
22873,1:7,2:6,3:10,4:3,5:9,6:1,7:8,8:5,9:4,10:2
81952,1:5,2:3,3:9,4:6,5:2,6:10,7:7,8:1,9:8,10:4
68423,1:3,2:7,3:1,4:9,5:8,6:6,7:4,8:5,9:2,10:10
71894,1:8,2:9,3:3,4:2,5:10,6:6,7:4,8:5,9:7,10:1
97979,1:9,2:6,3:10,4:1,5:4,6:2,7:8,8:5,9:3,10:7
99100,1:1,2:4,3:6,4:2,5:10,6:3,7:9,8:7,9:8,10:5
28588,1:9,2:5,3:10,4:3,5:8,6:4,7:7,8:2,9:1,10:6
68948,1:10,2:5,3:3,4:9,5:4,6:6,7:7,8:2,9:8,10:1
86119,1:7,2:2,3:8,4:3,5:6,6:10,7:9,8:4,9:1,10:5
29570,1:3,2:1,3:10,4:8,5:7,6:2,7:5,8:4,9:6,10:9
50842,1:1,2:4,3:9,4:10,5:6,6:7,7:5,8:8,9:3,10:2
51804,1:1,2:5,3:10,4:7,5:3,6:9,7:4,8:8,9:6,10:2
84273,1:3,2:8,3:6,4:7,5:5,6:2,7:9,8:10,9:1,10:4
11806,1:5,2:3,3:10,4:2,5:4,6:6,7:9,8:7,9:1,10:8
63282,1:7,2:5,3:2,4:3,5:1,6:10,7:6,8:9,9:8,10:4
817,1:10,2:7,3:9,4:5,5:8,6:2,7:6,8:3,9:4,10:1
2601,1:8,2:10,3:5,4:9,5:6,6:7,7:1,8:3,9:4,10:2
69113,1:3,2:6,3:2,4:5,5:8,6:7,7:1,8:10,9:4,10:9
46204,1:5,2:4,3:10,4:1,5:9,6:3,7:2,8:8,9:6,10:7
51901,1:1,2:6,3:3,4:9,5:2,6:7,7:4,8:5,9:8,10:10
65738,1:3,2:1,3:10,4:8,5:5,6:4,7:6,8:9,9:2,10:7
95675,1:1,2:8,3:9,4:7,5:5,6:2,7:4,8:3,9:10,10:6
74203,1:1,2:5,3:7,4:8,5:4,6:2,7:9,8:10,9:3,10:6
28291,1:1,2:9,3:2,4:3,5:6,6:4,7:8,8:10,9:5,10:7
45208,1:1,2:7,3:6,4:10,5:9,6:3,7:2,8:5,9:8,10:4
25630,1:8,2:5,3:1,4:4,5:7,6:3,7:2,8:10,9:6,10:9
66848,1:6,2:3,3:4,4:1,5:9,6:7,7:8,8:10,9:2,10:5
76218,1:1,2:9,3:2,4:7,5:8,6:6,7:10,8:5,9:4,10:3
87282,1:7,2:5,3:2,4:4,5:6,6:9,7:8,8:10,9:1,10:3
4944,1:5,2:1,3:3,4:7,5:6,6:9,7:4,8:8,9:10,10:2
97610,1:8,2:10,3:3,4:2,5:1,6:5,7:4,8:9,9:7,10:6
78568,1:1,2:3,3:4,4:6,5:7,6:10,7:2,8:8,9:5,10:9
66113,1:8,2:3,3:7,4:10,5:9,6:1,7:4,8:6,9:5,10:2
99649,1:9,2:5,3:1,4:8,5:2,6:3,7:10,8:4,9:6,10:7
88822,1:1,2:10,3:8,4:7,5:9,6:3,7:4,8:2,9:6,10:5
371,1:1,2:7,3:10,4:6,5:2,6:3,7:4,8:5,9:9,10:8
68068,1:4,2:2,3:5,4:3,5:10,6:8,7:6,8:9,9:1,10:7
86372,1:2,2:4,3:8,4:6,5:10,6:3,7:5,8:1,9:7,10:9
91579,1:8,2:7,3:10,4:4,5:1,6:9,7:2,8:5,9:3,10:6
44258,1:10,2:7,3:2,4:6,5:8,6:9,7:1,8:5,9:3,10:4
2921,1:8,2:10,3:7,4:2,5:5,6:3,7:9,8:4,9:6,10:1
23150,1:2,2:1,3:10,4:4,5:3,6:8,7:7,8:5,9:9,10:6
91445,1:8,2:6,3:2,4:5,5:3,6:10,7:4,8:9,9:1,10:7
78539,1:2,2:5,3:6,4:8,5:1,6:10,7:7,8:9,9:4,10:3
25387,1:2,2:1,3:10,4:8,5:6,6:3,7:5,8:7,9:4,10:9
39647,1:3,2:7,3:8,4:9,5:5,6:10,7:6,8:2,9:4,10:1
84452,1:3,2:9,3:5,4:10,5:7,6:4,7:6,8:1,9:8,10:2
37811,1:10,2:2,3:1,4:6,5:5,6:8,7:7,8:9,9:4,10:3
30195,1:2,2:3,3:9,4:6,5:4,6:7,7:8,8:1,9:10,10:5
35348,1:6,2:3,3:1,4:4,5:7,6:8,7:10,8:2,9:9,10:5
54769,1:7,2:10,3:5,4:1,5:2,6:3,7:8,8:6,9:4,10:9
77868,1:10,2:1,3:9,4:5,5:3,6:2,7:4,8:7,9:8,10:6
71936,1:2,2:6,3:10,4:5,5:7,6:9,7:1,8:8,9:3,10:4
49062,1:3,2:4,3:1,4:10,5:7,6:2,7:6,8:9,9:5,10:8
68753,1:1,2:3,3:6,4:5,5:2,6:8,7:4,8:9,9:10,10:7
48484,1:4,2:1,3:10,4:7,5:6,6:2,7:9,8:5,9:3,10:8
32034,1:8,2:4,3:5,4:2,5:7,6:1,7:3,8:10,9:6,10:9
30239,1:6,2:3,3:10,4:7,5:4,6:2,7:8,8:9,9:5,10:1
35927,1:9,2:6,3:7,4:1,5:4,6:10,7:3,8:8,9:2,10:5
18668,1:6,2:9,3:5,4:2,5:4,6:3,7:1,8:8,9:7,10:10
88606,1:3,2:5,3:8,4:2,5:6,6:9,7:10,8:4,9:7,10:1
20111,1:2,2:7,3:1,4:9,5:6,6:4,7:8,8:3,9:5,10:10
83652,1:10,2:6,3:4,4:3,5:9,6:7,7:8,8:5,9:2,10:1
55113,1:8,2:1,3:3,4:9,5:10,6:2,7:5,8:7,9:4,10:6
8663,1:2,2:7,3:5,4:6,5:1,6:8,7:10,8:4,9:3,10:9
19205,1:2,2:10,3:8,4:1,5:3,6:7,7:4,8:5,9:9,10:6
44799,1:10,2:6,3:1,4:3,5:5,6:2,7:4,8:9,9:8,10:7
30885,1:6,2:3,3:10,4:9,5:1,6:4,7:5,8:2,9:8,10:7
10610,1:7,2:10,3:6,4:2,5:1,6:5,7:8,8:4,9:9,10:3
48284,1:2,2:8,3:9,4:10,5:5,6:1,7:7,8:4,9:6,10:3
19327,1:3,2:8,3:9,4:1,5:6,6:2,7:7,8:4,9:10,10:5
23019,1:8,2:4,3:1,4:6,5:9,6:3,7:2,8:7,9:10,10:5
39551,1:4,2:9,3:8,4:2,5:3,6:5,7:6,8:10,9:1,10:7
3882,1:2,2:8,3:6,4:7,5:9,6:10,7:3,8:4,9:5,10:1
66136,1:1,2:10,3:9,4:3,5:7,6:8,7:4,8:6,9:2,10:5
36267,1:7,2:3,3:1,4:4,5:5,6:9,7:8,8:10,9:6,10:2
82597,1:2,2:6,3:10,4:9,5:1,6:8,7:4,8:5,9:7,10:3
81851,1:7,2:3,3:6,4:2,5:8,6:9,7:4,8:5,9:1,10:10
47783,1:1,2:3,3:10,4:2,5:6,6:4,7:5,8:8,9:9,10:7
72771,1:10,2:4,3:7,4:2,5:8,6:6,7:1,8:3,9:5,10:9
11391,1:9,2:2,3:6,4:1,5:10,6:4,7:7,8:8,9:5,10:3
89992,1:5,2:6,3:1,4:4,5:7,6:3,7:9,8:8,9:2,10:10
96708,1:4,2:7,3:3,4:1,5:8,6:2,7:9,8:6,9:10,10:5
82970,1:10,2:4,3:5,4:2,5:8,6:7,7:3,8:6,9:1,10:9
62866,1:4,2:10,3:7,4:9,5:2,6:3,7:5,8:1,9:6,10:8
72699,1:6,2:10,3:9,4:5,5:2,6:1,7:8,8:4,9:3,10:7
1944,1:5,2:3,3:6,4:10,5:1,6:2,7:9,8:8,9:7,10:4
9797,1:3,2:2,3:10,4:8,5:1,6:6,7:5,8:7,9:9,10:4
1902,1:4,2:1,3:10,4:5,5:6,6:7,7:3,8:2,9:8,10:9
59932,1:8,2:2,3:4,4:1,5:9,6:6,7:3,8:10,9:7,10:5
48280,1:8,2:3,3:6,4:10,5:2,6:7,7:5,8:1,9:4,10:9
51753,1:5,2:6,3:1,4:7,5:8,6:3,7:9,8:4,9:2,10:10
37922,1:10,2:6,3:7,4:1,5:4,6:2,7:5,8:3,9:9,10:8
71837,1:4,2:10,3:5,4:1,5:8,6:3,7:2,8:7,9:6,10:9
4182,1:6,2:1,3:7,4:5,5:10,6:3,7:8,8:2,9:9,10:4
32431,1:5,2:4,3:8,4:3,5:7,6:10,7:1,8:6,9:9,10:2
86520,1:2,2:1,3:3,4:4,5:10,6:8,7:7,8:5,9:6,10:9
34489,1:4,2:3,3:9,4:5,5:1,6:7,7:6,8:8,9:2,10:10
32812,1:3,2:4,3:5,4:7,5:8,6:1,7:9,8:2,9:6,10:10
73351,1:5,2:7,3:2,4:1,5:6,6:9,7:4,8:8,9:10,10:3
86951,1:4,2:9,3:7,4:10,5:1,6:3,7:6,8:2,9:5,10:8
49061,1:4,2:2,3:1,4:3,5:9,6:10,7:6,8:8,9:7,10:5
91930,1:3,2:9,3:7,4:6,5:10,6:5,7:8,8:2,9:4,10:1
95931,1:4,2:9,3:10,4:5,5:6,6:3,7:7,8:2,9:8,10:1
1053,1:4,2:3,3:1,4:10,5:7,6:6,7:2,8:8,9:9,10:5
86743,1:4,2:9,3:6,4:10,5:7,6:1,7:8,8:2,9:5,10:3
63759,1:3,2:8,3:5,4:6,5:9,6:7,7:4,8:1,9:2,10:10
90331,1:10,2:9,3:1,4:7,5:2,6:6,7:4,8:3,9:5,10:8
30288,1:5,2:9,3:6,4:7,5:1,6:4,7:2,8:10,9:3,10:8
25994,1:2,2:3,3:1,4:9,5:6,6:4,7:5,8:8,9:10,10:7
72830,1:6,2:4,3:1,4:10,5:5,6:2,7:9,8:7,9:8,10:3
54146,1:4,2:1,3:2,4:5,5:10,6:6,7:7,8:9,9:8,10:3
39295,1:10,2:6,3:3,4:9,5:7,6:1,7:8,8:5,9:2,10:4
31592,1:5,2:4,3:3,4:1,5:10,6:2,7:6,8:7,9:8,10:9
39256,1:4,2:3,3:9,4:2,5:1,6:5,7:7,8:10,9:6,10:8
90222,1:3,2:2,3:1,4:4,5:7,6:9,7:10,8:6,9:5,10:8
83761,1:1,2:5,3:4,4:2,5:6,6:3,7:7,8:10,9:8,10:9
11870,1:10,2:9,3:1,4:2,5:7,6:4,7:6,8:5,9:3,10:8
23059,1:10,2:4,3:7,4:8,5:3,6:5,7:1,8:9,9:2,10:6
53275,1:5,2:4,3:2,4:10,5:9,6:6,7:8,8:3,9:7,10:1
67447,1:9,2:2,3:5,4:4,5:7,6:1,7:10,8:8,9:3,10:6
35082,1:4,2:1,3:9,4:2,5:7,6:3,7:6,8:8,9:5,10:10
23309,1:5,2:8,3:2,4:6,5:3,6:4,7:9,8:1,9:10,10:7
77233,1:6,2:3,3:9,4:10,5:7,6:4,7:1,8:5,9:8,10:2
3386,1:6,2:8,3:7,4:10,5:1,6:3,7:5,8:2,9:9,10:4
81892,1:2,2:4,3:3,4:10,5:7,6:9,7:1,8:5,9:8,10:6
52465,1:8,2:6,3:2,4:9,5:7,6:4,7:3,8:10,9:1,10:5
18527,1:1,2:5,3:10,4:6,5:2,6:7,7:8,8:4,9:3,10:9
71958,1:1,2:5,3:7,4:10,5:9,6:8,7:2,8:3,9:6,10:4
22296,1:7,2:2,3:1,4:9,5:5,6:3,7:4,8:10,9:6,10:8
69915,1:3,2:6,3:9,4:1,5:7,6:8,7:2,8:4,9:10,10:5
28209,1:9,2:6,3:8,4:2,5:5,6:7,7:1,8:10,9:3,10:4
